Course Code,Course Name,Course Type,Course Category,Instructor,Slot,Division,Restriction,Credits,Description
CL 656,Colloid and Interfacial Engineering,Theory,Advanced Course.,I - Rochish Madhukar Rao Thaokar,"4
Thu-4B-08:00:00-09:25:00-Room No. 119
Tue-4A-08:00:00-09:25:00-Room No. 119", ,"[['ALL', 'ALL', 'ALL'], ['ALL', 'ALL', 'ALL'], ['M.Tech.', 'Ph.D.', 'ALL'], ['Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"Colloidal materials; Brownian motion and Brownian flocculation, Colloidal and interfacial forces, Interfaces, interfacial tension and contact angle, thermodynamics of interfaces, Stability of colloidal dispersions and interfaces, Electrokinetic phenomena and electroviscous flows, Capillary hydrostatics and thin films, Industrial applications."
CL 665,Sustainable Engineering Principles,Theory,Interdisciplinary STEM Course.,I - Yogendra Narayan Shastri,"4
Thu-4B-08:00:00-09:25:00-
Tue-4A-08:00:00-09:25:00-", ,[],6,"Part I: Overview and basics (~4 hours)  Basics of sustainability and sustainable development  Brundtland commission report, Millennium Ecosystems Assessment, IPCC report  Evolution from green engineering to sustainable engineering  Motivating examples from chemical as well as other branches of engineering Part II: Sustainability quantification (~15 hours)  Why quantification is important?  Different quantification methods: o Brief review of well established economic indicators o Footprint analysis (carbon footprint, water footprint) o Life cycle inventory and assessment o Ecological/environmental carrying capacity o Information theory based indicators for dynamic systems o Resource use intensity o Exergy, emergy etc. o Social indicators Part III: Design of sustainable systems (~15 hours)  Importance of incorporating sustainability in design  Examples of sustainable designs  Design methods for sustainability o Moving from quantification to decision making (design) o LCA o System dynamics models o Other methods  1-2 Hands-on activities using freely available tools such as the OpenLCA (http://www.openlca.org/) Part IV: Case studies: Sustainable design in chemical engineering and other allied fields (~ 6 hours)  Examples of performing sustainable design from different fields such as a energy, water, material use, solvent selection, ionic liquids  Guest lectures by domain experts (e.g. faculty from CTARA, HSS or from outside of IITB), and demonstration using educational modules (e.g. Center for Sustainable Engineering, http://www.csengin.org/csengine/)"
CL 669,Product Research & Development,Theory,Advanced Course.,I - Hemant Jayantkumar Nanavati,"7
Fri-7B-11:05:00-12:30:00-Room No. 234
Wed-7A-11:05:00-12:30:00-Room No. 234", ,[],6,"The course will be an introduction to the methodology, skills, and ""competencies"" required for target/objective oriented R&D in creation of Chemical Technology embedded ""Products"". The ""Products"" under consideration could be consumer goods, foods, specialty chemicals, equipment or devices. The course will include case studies demonstrating the process of Product R&D, as well as application of rigorous Scientific and Chemical Engineering principles, to solve problems posed by real life products. Apart from class room lectures, the students will have to carry out short term assignments/projects. The course would be of benefit to those interested in pursuing careers in R&D or Product Innovation. (A few interested 2nd, 3rd,4th Year B.Tech students will be permitted to opt for the course, although it is open, primarily to 5th year Dual Degree & PG students.)"
CL 673,Turbulent Multiphase Flow,Theory,Advanced Course.,I - Partha Sarathi Goswami,"11
Fri-11B-15:30:00-16:55:00-Room No. 119
Tue-11A-15:30:00-16:55:00-Room No. 119", ,[],6,"Single phase turbulence Introduction to stability and transition. Vorticity dynamics. Origin and characteristics of turbulence. Spatial and temporal correlations. Time and length scales in turbulence. Momentum transport and concept of Reynolds stress. Kinetic Energy of turbulence. Spectral dynamics and energy cascading. Multiphase dynamics Properties of dispersed phase flows. Dilute versus dense phase flows. Interphase coupling between particles/droplets-fluid for mass, momentum, and energy transport. Particle-particle interactions. Phenomena of particle clustering, turbulence attenuation and augmentation, turbophoresis. Modeling and Computational methods Lagrangian-Eulerian and Eulerian-Eulerian approach to model multiphase turbulent flow. Introduction to direct numerical simulation using spectral method. Hard sphere and discrete element model (DEM) to address dispersed phase interaction."
CL 683,Introduction to Microfluidics and its Applications,Theory,Interdisciplinary STEM Course.,I - Venkata Ramana Gundabala,"10
Fri-10B-14:00:00-15:25:00-Room No. 234
Tue-10A-14:00:00-15:25:00-Room No. 234", ,[],6,"Lectures of 1.5 h each 1. History of microfluidics and overview of its applications - Evolution of Miniaturization, Device types, Research groups; Major applications in the areas of Chemical, Materials, and Biomedical engineering (Lectures 1 and 2) 2. Designing of microfluidic devices - Geometries, Physics of fluid flows in microfluidic channels, Design and simulation software (Lectures 3 and 4) 3. Device fabrication techniques - Materials for fabrication, Photolithography, and Soft lithography (Lectures 5-7) 4. Droplet microfluidics - Introduction and Applications (Lecture 8) 5. Droplet generation techniques - Device geometries for generation, Flow control, Droplet manipulation, Lab Demo (Lectures 9, 10) 6. Physics of droplet and jet formation - Dimensionless numbers, Governing equations, Simulations strategies (Lectures 11, 12) 7. Droplet microfluidics for Material synthesis: Emulsions (single and double), Particles (Multicompartment, Janus), Capsules, and FibersFabrication methods, Solidification Techniques, Material selection, Lab Demo (Lectures 13-15) 8. Droplet microfluidics for Reaction engineering: Microreactors Applications, Heat and Mass Transfer and Reaction kinetics in droplets, Techniques for detection and analysis in droplets (Lectures 16, 17) 9. Droplet microfluidics for Drug delivery - Applications, Fabrication of drug delivery vehicles viz hydrogels, nanoparticles, liposomes, Factors controlling drug loading and release (Lectures 18-20) 10. Scaling up of microfluidic systems: Challenges and Emerging Technologies (Lectures 21, 22) Demo lectures: 2; Project presentation lectures: 2; Total: 26 lectures"
CL 685,Novel Alternative Models for Drug Discovery,Theory,Advanced Course.,I - Abhijit Majumder,"12
Mon-12A-17:05:00-18:00:00-
Thu-12C-17:05:00-18:00:00-
Tue-12B-17:05:00-18:00:00-", ,[],6,"This course will cover the basics of engineering principles and biological concepts to develop the next generation of human-relevant platforms, known as Novel Alternative Methods (NAMs) for identifying and testing new drugs. Students will master the fundamentals of New Approach Methodologies(NAMs) and Microphysiological Systems (MPS).This includes an in-depth study of technologies such as organ-on-chipdevices, 3D-printed tissue constructs, and multicellular organoids,and howthese innovations are actively transforming the landscape of preclinicalresearch. A core focus is placed on the integration of diverse disciplines,including fluid dynamics, microenvironmental control, biomaterials science, and cell biology, to engineer miniaturized tissues. The goal is to successfully replicate the essential biochemical, mechanical, and functional characteristics of human organs in a controlled environment. The syllabus will also provide hands-on exposure to crucial biofabrication technologies. These include microfluidics, soft lithography, rapid prototyping, and 3D bioprinting. Students will learn how to leverage these techniques to design and build in vitro microphysiological systems.Upon successful completion of the course, students will possess the skillsto conceptualize, design, and execute human-relevant alternative modelsthat are directly applicable to modern drug discovery pipelines.The course will have the following modules:MODULE 1: Foundations & Context MODULE 2: Engineering Principles for NAMs MODULE 3: Fundamentals of Fabrication for NAMs MODULE 4: Biology of NAMs MODULE 5: Drug Screening, Toxicology & Validation, including in silico methods.A more detailed description can be found in the Annexure."
CL 688,Artificial Intelligence in Process Engineering,Theory,Interdisciplinary STEM Course.,I - Santosh Bonaventure Noronha,"6
Fri-6B-09:30:00-10:55:00-
Wed-6A-09:30:00-10:55:00-", ,"[['ALL', 'ALL', '2023', '2024', 'ALL', 'ALL'], ['ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL'], ['Dual Degree (B.Tech. + M.Tech.)', 'M.Tech.', 'B.Tech.', 'B.Tech.', 'Ph.D.', 'ALL'], ['Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"Intorduction-History and Relation of Artificial Intelligence (AI) to Process Engineering; Knowledge Representation I- Predicate calculus and Semantic Networks; Search-forward/Backward. depth/breadth/best - first search; Production Systems; History; Components; Knowledge Representation II - Frames, Objects; Inexact Reasoning - Introduction, Blackboard Architecture; Expert Systems - Applications to Industry' Programming Languages; Expert System Shells; Neural Nets - Introduction and Application to Process Engineering."
CL 701,Computational Methods in Chemical Engineering,Theory,Advanced Course.,I - Ratul Dasgupta,"4
Thu-4B-08:00:00-09:25:00-Room No. 121
Tue-4A-08:00:00-09:25:00-Room No. 121", ,[],8,"Errors and error control; Interpolation and optimization; Linear algebraic equations; Matrix inversion and matrix eigenvalues estimation; Solution of non-linear algebraic equations; Newton Raphson technique and homotopy; Numerical integration; Ordinary differential equations; Runge Kutta Techniques; Predictor corrector methods; solution of partial differential equations; implicit and explicit techniques; finite volume and finite element methods; Differential algebraic equations; Introduction to equation solving software like MATLAB, DSSL, LSODE etc."
CL 702,Lecture Series,Non-credit,Advanced Course.,"I - Sayantan Dutta
I - Sonali Das
I - Sudarshan Vijay","X
Wed-X1-14:00:00-14:55:00-
Wed-X2-15:00:00-15:55:00-", ,[],2,"Course Content: The students are required to attend lectures on a wide variety of topics relevant to Chemical Engineering research and industry, presented by persons of high standing in industry and other academic institutions, faculty from the chemical Engineering and the other Departments /Centres /Schools at IIT-B and PhD Students at advanced stages in their Research. Assessment of the performance would be based on attendance alone."
CL 706,Molecular Principles in Chemical Engineering,Theory,Interdisciplinary STEM Course.,I - Abhijit Chatterjee,"12
Mon-12A-17:05:00-18:00:00-
Thu-12C-17:05:00-18:00:00-
Tue-12B-17:05:00-18:00:00-", ,"[['ALL', 'ALL', 'ALL'], ['ALL', 'ALL', 'ALL'], ['M.Tech.', 'Ph.D.', 'ALL'], ['Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"Molecular Structure of Matter – states of matter, solids and bonding, amorphous solids, density and distribution functions of liquids, non-ideal gases, kinetic theory of gases, Maxwell-Boltzmann distribution, molecular origins of transport. Solution Thermodynamics – review of the laws of thermodynamics and the Boltzmann equation for entropy, chemical potential and its relation to equilibrium, ideal and non-ideal solutions, colligative properties, Debye Huckel Theory. Theories of Chemical Reactions/Chemical Kinetics – mechanisms and rate laws, transition state theory, collision theory, activated complex theory, transport properties, catalysis, reactions in fluids, reactions on solid surfaces."
CL 710,Aerosol Technology,Theory,Interdisciplinary STEM Course.,I - Chandra Venkataraman,"6
Fri-6B-09:30:00-10:55:00-Room No. 234
Wed-6A-09:30:00-10:55:00-Room No. 234", ,[],6, 
CL 713,Introduction to Network Analysis,Theory,Interdisciplinary STEM Course.,I - Ganesh Ariyur Viswanathan,"6
Fri-6B-09:30:00-10:55:00-
Wed-6A-09:30:00-10:55:00-", ,"[['ALL', 'ALL', '2023', 'ALL', 'ALL'], ['ALL', 'ALL', 'ALL', 'ALL', 'ALL'], ['Dual Degree (B.Tech. + M.Tech.)', 'M.Tech.', 'B.Tech.', 'Ph.D.', 'ALL'], ['Allowed', 'Allowed', 'Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"Introduction to network and Motivation.Network as a model and a graph. Elements of basic graph theory.Simulation and analyses. Networks metrics and operation. Analyses iof large netwroks.Sub-networks approach.Network decomposition -Motif finding Modularity.Large Network approach: Boolean dynamics modeling.Case studies- 1. Process networks; Sensor network, Reaction Networks, Water distribution networks.2, biological networks: Cellular networks, Disease Networks.Tools Matlab."
